OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_<=17,PSY_CENS_PATIENT_18-64,PSY_CENS_PATIENT_=65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,IMPLANTABLE_CARDIO_DEFIB_IMPLANT,OTH_PROCEDURES,PCI_ANGIOPLASTY_WITH_STENT,PCI_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,DIAGNOSTIC_ELECTROPHYSIOLOGY_EP,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,oshpd_id2,oshpd_id2
106334025,KAISER FND HOSP - RIVERSIDE,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,951-353-4600,Yes,01/01/2011,12/31/2011,Open,09/11/1989,09/11/1989,,NO,66,31,44,6065041408,135d,,12 - Inland Counties,Riverside,250000327,Parent Facility,-117.47082,33.9063,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,133,48545,9979,36419,35,14031,3313,7574,17,6205,426,833,11,4015,275,589,2885,11,4015,274,589,2885,0,0,0,0,0,0,0,0,0,0,15,5475,351,780,3909,0,0,0,0,222,82286,14618,54505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,82286,14618,54505,0,0,0,0,0,0,6,2995,5183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,322,29,4297,0,23100,1397,5210,3002,730,1139,33659,5567,39226,42,0,256,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,2604,379760,10229,776092,0,0,9,9,,3320,225,27,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,39226,351,4297,24497,8212,1869,,Urban,ARLINGTON/CORONA EAST/HOME GARDENS/LA SIERRA/RIVERSIDE SOUTHWEST,106334025,106334025
106334048,KAISER FND HOSPITAL - MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,92555,951-243-2262,Yes,01/01/2011,12/31/2011,Open,10/03/1990,10/03/1990,,NO,65,37,45,6065042605,134,,12 - Inland Counties,Riverside,550000810,Parent Facility,-117.18094,33.89519,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,43,15695,2823,8951,18,6570,1160,2302,0,0,0,0,5,1825,106,269,884,5,1825,106,269,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,25915,4195,13020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,25915,4195,13020,0,0,0,0,0,0,12,1127,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,196,20,3798,0,20170,635,2140,1438,205,428,26509,2521,29030,12,0,1262,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,407,39163,1962,164205,0,0,4,4,,1131,33,5,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,29030,216,3798,20805,3578,633,,Rural,BANNING/BEAUMONT/CABIZON/CALIMESA/CHERRY VALLEY,106334048,106334048
106334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,951-696-6000-6102,Yes,01/01/2011,12/31/2011,Open,02/19/1992,02/19/1992,,NO,66,36,45,6065043206,131a,,12 - Inland Counties,Riverside,250000262,Parent Facility,-117.18488,33.55788,General Acute Care,Investor - Corporation,General Medical / Surgical,79,28835,5281,20259,34,4970,2882,5623,0,0,0,0,7,2555,128,486,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,36360,8291,27732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,36360,8291,27732,0,0,0,0,0,0,8,3087,5254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1650,0,1004,0,9702,14,18989,132,2926,4847,34271,4993,39264,30,1650,1675,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1239,158328,627,71363,0,0,3,3,Yes,3094,77,5,Yes,YES,,2338,756,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,15,72,11,8,26,80,18,0,70,2,0,1,0,0,0,0,0,3,0,5,7,0,0,0,0,106,,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,39264,1650,1004,9716,19121,7773,,Urban,LAKE ELSINORE/MURRIETA WEST/SEDCO HILLS/WILDOMAR,106334068,106334068
106334457,OASIS PSYCHIATRIC HEALTH FACILITY,47-915 OASIS STREET,INDIO,92201,760-863-8600,Yes,01/01/2011,12/31/2011,Open,11/07/1995,11/07/1995,,NO,80,40,45,6065045501,128,,12 - Inland Counties,Riverside,MH2016025,Parent Facility,-116.22108,33.70085,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,920,4682,0,0,0,,0,0,0,0,0,0,0,0,0,16,5840,920,4682,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11,0,11,0,0,0,0,11,0,0,0,0,0,11,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Rural,ARABIA/COACHELLA/DESERT BEACH/FLOWING WELLS/INDIO SOUTH/LA QUINTA EAST/MECCA/OASIS/THERMAL,106334457,106334457
106334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,92555,951-486-4847,Yes,01/01/2011,12/31/2011,Open,04/01/1998,04/01/1998,Level II & Level II - Ped,YES,65,37,45,6065042605,134,,12 - Inland Counties,Riverside,250000195,Parent Facility,-117.19525,33.91187,General Acute Care,City and/or County,General Medical / Surgical,225,82125,11909,63353,40,14600,2653,7937,21,7665,1385,3961,44,16060,823,2282,11732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11680,482,1510,6333,0,0,0,0,362,132130,17252,93316,0,0,0,0,77,28105,4370,23462,0,0,0,,0,0,0,0,0,0,0,0,0,439,160235,21622,116778,0,0,0,0,0,0,35,2094,4814,0,65,0,65,0,61,4,65,25,2,0,0,18,0,1,19,0,0,65,Yes,,,,,Basic,Basic,19730,2,15121,9,24359,279,21382,819,1805,9120,82397,10229,92626,39,0,3619,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,5582,787077,3935,404842,0,0,10,10,Yes,2439,126,64,,,,0,756,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,300 - 499,City and/or County,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,,92626,,,,19732,15130,24638,22201,10925,,Rural,BANNING/BEAUMONT/CABIZON/CALIMESA/CHERRY VALLEY,106334487,106334487
106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,92563,951-704-1930-1930,Yes,04/15/2011,12/31/2011,Open,04/12/2011,04/12/2011,,NO,64,36,45,6065043213,131b,,12 - Inland Counties,Riverside,550001535,Parent Facility,-117.1624483,33.6122263,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,80,21120,2849,7574,14,3696,322,488,0,0,0,0,12,3168,86,264,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,27984,3257,8940,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,106,27984,3257,8940,0,0,0,0,0,0,14,324,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,540,0,6318,0,8058,2271,1692,236,0,25,16608,2532,19140,19,0,168,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,712,39380,30,1077,0,0,6,6,,320,7,2,,,,248,70,CATH LAB,0,0,0,0,0,0,0,0,3,0,0,0,0,131,2,23,0,154,2,156,0,34,9,11,9,2,0,0,0,0,0,0,23,13,0,3,0,63,323,Yes,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,19140,540,6318,10329,1928,25,,Urban,FRENCH VALLEY/MURRIETA EAST/TEMECULA/WINCHESTER,106334589,106334589
106340913,KAISER FND HOSP - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,95825,916-973-6045,Yes,01/01/2011,12/31/2011,Open,05/11/1961,05/11/1961,,NO,5,6,5,6067005601,139d,,02 - Golden Empire,Sacramento,30000052,Parent Facility,-121.39232,38.60197,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,254,92710,10748,40735,0,0,0,0,0,0,0,0,25,9125,566,2471,9215,9,3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,105120,11314,49950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,105120,11314,49950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,27045,32,17493,121,15266,1109,7814,3504,871,1677,68489,6443,74932,36,0,591,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,4295,861778,11406,923120,0,3,10,13,Yes,0,0,0,,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,383,0,404,0,787,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,74932,27077,17614,16375,11318,2548,,Urban,ARCADE/ARDEN/TOWN AND COUNTRY VILLAGE,106340913,106340913
106340947,MERCY GENERAL HOSPITAL,4001 J STREET,SACRAMENTO,95819,916-453-4545,Yes,01/01/2011,12/31/2011,Open,01/01/1946,01/01/1946,,NO,9,6,5,6067001500,139i,,02 - Golden Empire,Sacramento,30000062,Parent Facility,-121.45271,38.56955,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,225,82125,13745,53498,17,6205,3205,6199,0,0,0,0,26,9490,222,2636,9894,6,2190,131,438,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10950,435,6119,304,110960,17738,77354,0,0,0,0,0,0,0,0,38,13870,944,0,10884,0,0,0,0,0,0,0,0,342,124830,18682,88238,0,0,0,0,0,0,36,3057,6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1886,8,7066,34,16749,230,4369,3444,741,3358,30811,7074,37885,16,0,58,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,5137,1053694,10807,658628,3,8,7,18,Yes,3055,105,8,,,,0,885,CV SURG,3,0,0,1058,3,1058,3,805,3,0,0,0,0,425,1986,59,930,484,2916,3054,3,772,103,245,77,1632,42,74,0,4,915,523,178,50,0,141,2,0,7815,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,37885,1894,7100,16979,7813,4099,,Urban,GREENHAVEN/LAND PARK/MIDTOWN/POCKET/RIVERSIDE/SUTTERVILLE,106340947,106340947
106340950,MERCY SAN JUAN HOSPITAL,6501 COYLE AVENUE,CARMICHAEL,95608,916-537-5000,Yes,01/01/2011,12/31/2011,Open,02/03/1967,02/03/1967,Level II,NO,5,6,3,6067008134,139b,,02 - Golden Empire,Sacramento,30000063,Parent Facility,-121.31261,38.66818,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,248,90520,16000,64276,32,11680,2411,7672,8,2920,907,2016,45,16425,1058,2961,11887,11,4015,149,560,2168,0,0,0,0,0,0,0,0,0,0,26,9490,376,70,8257,0,0,0,0,370,135050,20901,96276,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,370,135050,20901,96276,0,0,0,0,0,0,60,2354,4067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,4484,22,11056,12,22623,119,13259,6529,3740,6686,55162,13368,68530,31,0,1620,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,5120,743988,6337,396768,1,5,10,16,Yes,2487,260,89,,,,0,764,CV SURG,1,0,0,246,0,246,0,134,3,0,0,0,0,451,485,391,263,842,748,952,0,106,27,0,0,310,14,25,0,2,0,0,0,0,0,0,0,488,1924,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,,68530,,,,4506,11068,22742,19788,10426,,Urban,CARMICHAEL/FAIR OAKS/GOLD RIVER,106340950,106340950
106340951,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,95823,916-423-6103,Yes,01/01/2011,12/31/2011,Open,10/24/1973,10/24/1973,,NO,9,6,5,6067009606,139h,,02 - Golden Empire,Sacramento,30000064,Parent Facility,-121.41744,38.46416,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,100,36500,7670,24135,22,8030,1286,3706,8,2920,0,0,10,3650,331,1001,5486,10,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4380,144,0,1782,0,0,0,0,162,59130,9431,35109,0,0,0,0,0,0,0,0,171,62415,582,0,51904,0,0,0,0,0,0,0,0,333,121545,10013,87013,0,0,0,0,0,0,22,1019,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1100,0,9782,0,24400,0,12002,0,4126,0,51410,5005,56415,23,2500,900,Yes,4,18,20,9,8,0,1,3,0,0,0,0,63,Respondent,1910,187182,998,75752,0,0,4,4,Yes,1133,55,7,,,,0,400,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,56415,1100,9782,24400,12002,4126,5005,Urban,ELK GROVE/LAGUNA/LAGUNA WEST/LAKESIDE,106340951,106340951
106341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,95817,916-734-5112,Yes,01/01/2011,12/31/2011,Open,08/26/1953,08/26/1953,Level I & Level I - Ped,YES,9,6,5,6067001700,139f,,02 - Golden Empire,Sacramento,30000086,Parent Facility,-121.45738,38.55438,General Acute Care,University of California,General Medical / Surgical,353,138649,21505,103781,32,11680,2632,7530,40,14600,3101,10834,94,34310,1157,2187,23082,8,2920,171,636,2676,0,0,0,0,0,12,4380,228,0,4206,49,17885,603,32,9721,19,6935,277,4673,607,231359,29674,166503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,231359,29674,166503,0,0,0,0,0,0,10,1590,3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Comprehensive,Comprehensive,3209,20,8299,68,14889,1226,8306,2988,10883,10858,45586,15160,60746,65,9150,4989,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,10801,2346270,10735,1052190,0,4,27,31,Yes,1966,213,42,,,,0,513,CV SURG,3,83,36,228,51,311,87,144,6,78,48,0,0,970,1135,416,487,1464,1670,641,7,146,45,110,46,556,29,147,2,11,253,241,268,270,37,50,0,177,3036,Yes,No,500+,University of California,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,60746,,,,,3229,8367,16115,11294,21741,,Urban,FLORIN/FRUITRIDGE/OAK PARK/PARKWAY/SOUTH SACRAMENTO,106341006,106341006
106341051,SUTTER GENERAL HOSPITAL,2801 L STREET,SACRAMENTO,95816,916-733-8999,Yes,01/01/2011,12/31/2011,Open,06/19/1987,06/19/1987,,NO,9,6,5,6067001400,139i,,02 - Golden Empire,Sacramento,30000102,Parent Facility,-121.47008,38.57176,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,282,102930,11572,44762,0,0,0,0,0,0,0,0,24,8760,376,1822,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,111690,11948,51578,0,0,0,0,0,0,0,0,100,36500,615,85,34048,0,0,0,0,0,0,0,0,406,148190,12563,85626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,559,9,6369,3,13440,52,12770,715,6962,6209,40100,6988,47088,28,0,1998,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,5244,787554,4645,277472,0,4,12,16,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,47088,568,6372,13492,13485,13171,,Urban,GREENHAVEN/LAND PARK/MIDTOWN/POCKET/RIVERSIDE/SUTTERVILLE,106341051,106341051
106341052,SUTTER MEMORIAL HOSPITAL,5151 F STREET,SACRAMENTO,95819,916-733-8999,Yes,01/01/2011,12/31/2011,Open,01/01/1946,01/01/1946,,NO,9,6,5,6067000200,139g,,02 - Golden Empire,Sacramento,30000102,Consolidated Facility,-121.43948,38.57071,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,126,45990,6925,22129,66,24090,5849,14121,61,22265,4277,16114,24,8760,97,1176,4091,16,5840,248,1267,4326,0,0,0,0,0,0,0,0,0,0,55,20075,1020,265,18749,0,0,0,0,348,127020,18416,79530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,127020,18416,79530,0,0,0,0,0,0,44,4614,9660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,277,6,4622,7,11507,86,7964,483,3259,3612,27629,4194,31823,9,0,1046,Yes,0,0,0,0,0,7,0,0,0,0,0,0,7,Respondent,4208,618263,2897,198193,0,0,9,9,,5367,504,135,,,,0,1969,CV SURG,3,75,23,770,101,845,124,454,5,13,4,29,16,1324,897,1696,1007,3062,1924,2864,172,87,153,18,208,635,130,31,0,4,55,286,2087,575,5,25,2,1229,8566,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,31823,283,4629,11593,8447,6871,,Urban,EAST SACRAMENTO/LA RIVIERA/MATHER/RANCHO CORDOVA/ROSEMONT,106341052,106341052
