OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_LE17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_GE65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,LONGITUDE,LATITUDE,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Standby,EMS_Comp,EMS_GAC_None,EMS_non_GAC,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,F4
106342344,KAISER FND HOSP - SOUTH SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,95823,916-688-2000,Yes,01/01/2008,12/31/2008,Open,10/24/1985,10/24/1985,,NO,9,6,5,6067009606, 139h,, 02 - Golden Empire, Sacramento,30000228,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,104,38064,7905,29218,29,10614,3792,6999,0,0,0,0,10,3660,273,658,2576,10,3660,269,693,2828,0,0,0,0,0,0,0,0,0,0,8,2928,394,24,1625,0,0,0,0,161,58926,12633,43246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,58926,12633,43246,0,0,0,0,0,0,10,3197,4777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,40594,363,13898,43,3598,474,1484,2823,350,2261,59924,5964,65888,38,0,1379,Yes,180,267,165,118,145,110,105,75,86,35,31,62,1379,-121.42409,38.47144,Respondent,2487,349170,8900,639203,0,2,8,10,Yes,3509,133,11,Yes,YES,,2835,674,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,150 - 199,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,65888,40957,13941,4072,4307,2611,,Urban,ELK GROVE/LAGUNA/LAGUNA WEST/LAKESIDE,
106342392,SIERRA VISTA HOSPITAL,8001 BRUCEVILLE ROAD,SACRAMENTO,95823,916-288-0300,Yes,01/01/2008,12/31/2008,Open,10/19/1986,10/19/1986,,NO,9,6,5,6067009606, 139h,, 02 - Golden Empire, Sacramento,30000290,Parent Facility,Acute Psychiatric,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26352,3250,21539,0,0,0,,0,0,0,0,0,0,0,0,0,72,26352,3250,21539,0,0,0,0,0,0,0,0,0,0,38,0,38,3,35,0,38,13,0,2,0,0,19,0,4,0,0,38,Yes,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.4182,38.46912,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,ELK GROVE/LAGUNA/LAGUNA WEST/LAKESIDE,
106344011,SACRAMENTO COUNTY MENTAL HEALTH TREATMENT CENTER,2150 STOCKTON BOULEVARD,SACRAMENTO,95817,916-875-1000,Yes,01/01/2008,12/31/2008,Open,01/29/1988,01/29/1988,,NO,9,6,5,6067001800, 139f,, 02 - Golden Empire, Sacramento, MH1082011,Parent Facility,Psychiatric Health Facility,City and/or County,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36600,2531,34856,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36600,2531,34856,0,0,0,0,0,0,0,0,0,0,94,0,94,0,90,4,94,20,0,41,0,32,0,0,0,0,1,94,Yes,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.46059,38.5574,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,City and/or County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,FLORIN/FRUITRIDGE/OAK PARK/PARKWAY/SOUTH SACRAMENTO,
106344017,SUTTER CENTER FOR PSYCHIATRY,7700 FOLSOM BOULEVARD,SACRAMENTO,95826,916-386-3000,Yes,01/01/2008,12/31/2008,Open,06/24/1988,06/24/1988,,NO,10,6,5,6067005203, 139g,, 02 - Golden Empire, Sacramento,30000347,Parent Facility,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,25254,2072,16674,0,0,0,,0,0,0,0,0,0,0,0,0,69,25254,2072,16674,0,0,0,0,0,0,0,0,0,0,9,38,47,14,31,2,47,17,3,7,0,0,8,11,0,0,1,47,Yes,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.41414,38.55057,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,EAST SACRAMENTO/LA RIVIERA/MATHER/RANCHO CORDOVA/ROSEMONT,
106344021,HERITAGE OAKS HOSPITAL,4250 AUBURN BLVD.,SACRAMENTO,95841,916-489-3336,Yes,01/01/2008,12/31/2008,Open,12/16/1988,12/16/1988,,NO,5,6,5,6067005901, 139d,, 02 - Golden Empire, Sacramento,30000357,Parent Facility,Acute Psychiatric,Investor - Limited Liability Company,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,27816,2745,22724,0,0,0,0,0,0,0,0,0,0,0,0,0,76,27816,2745,22724,0,0,0,0,0,0,0,0,0,0,47,0,47,9,30,8,47,23,14,4,0,6,0,0,0,0,0,47,Yes,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.36591,38.64305,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,ARCADE/ARDEN/TOWN AND COUNTRY VILLAGE,
106344029,MERCY HOSPITAL - FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,95630,916-983-7400,Yes,01/01/2008,12/31/2008,Open,06/17/1989,06/17/1989,,NO,5,1,3,6067008502, 139e,, 02 - Golden Empire, Sacramento,30000372,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,69,25254,3294,11321,8,2928,1395,2860,0,0,0,0,8,2928,127,269,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,31110,4816,16484,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,85,31110,4816,16484,0,0,0,0,0,0,20,1395,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,6894,911,13344,2362,0,0,0,0,2002,101,22240,3364,25604,25,0,679,Yes,10,46,16,13,16,13,4,1,1,2,2,3,127,-121.1428,38.67223,Respondent,1200,123389,1894,141748,0,0,5,5,Yes,1065,30,1,,,,0,295,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,25604,7805,15706,0,0,2103,-10,Urban,FOLSOM/ORANGEVALE,
106344035,KINDRED HOSPITAL - SACRAMENTO,223 FARGO WAY,FOLSOM,95630,916-351-9151-4008,Yes,01/01/2008,12/31/2008,Open,02/21/1962,02/21/1962,,NO,5,1,3,6067008402, 139e,, 02 - Golden Empire, Sacramento,30000377,Parent Facility,General Acute Care,Investor - Corporation,General Medical / Surgical,35,12810,287,8699,0,0,0,0,0,0,0,0,4,1464,36,60,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14274,323,10150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14274,323,10150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.15974,38.68068,Respondent,252,7560,0,0,2,0,0,2,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,FOLSOM/ORANGEVALE,
106344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,2425 STOCKTON BLVD,SACRAMENTO,95817,916-453-2000-2002,Yes,01/01/2008,12/31/2008,Open,04/11/1997,04/11/1997,,NO,9,6,5,6067001700, 139f,, 02 - Golden Empire, Sacramento,30000620,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),Pediatric,20,7320,1390,3427,0,0,0,0,20,7320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3660,881,0,7357,10,3660,0,0,0,20,7320,61,1940,80,29280,2332,12724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,29280,2332,12724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.4566,38.55359,Respondent,1151,147817,928,35678,0,0,5,5,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,FLORIN/FRUITRIDGE/OAK PARK/PARKWAY/SOUTH SACRAMENTO,
106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,95023,831-637-5711,Yes,01/01/2008,12/31/2008,Open,06/29/1962,06/29/1962,,NO,28,12,17,6069000600,140,, 08 - Mid-Coast, San Benito,70000004,Parent Facility,General Acute Care,District,General Medical / Surgical,33,12078,1503,5758,8,2928,526,1170,0,0,0,0,8,2928,241,314,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17934,2270,8147,0,0,0,0,0,0,0,0,57,20862,102,,18038,0,0,0,0,0,0,0,0,106,38796,2372,26185,0,0,0,0,0,0,10,486,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,671,0,2368,3,9543,175,1330,1015,208,176,14120,1369,15489,6,0,205,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.38609,36.835,Respondent,795,78331,1938,102925,0,3,3,6,Yes,484,4,1,Yes,YES,,317,167,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,100 - 149,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,15489,671,2371,9718,2345,384,,Rural,HOLLISTER/PAICINES/PANOCHE/SAN JUAN BAUTISTA,
106361105,BARSTOW COMMUNITY HOSPITAL,555 SOUTH 7TH AVENUE,BARSTOW,92311,760-256-1761-3221,Yes,01/01/2008,12/31/2008,Open,10/01/1958,10/01/1958,,NO,34,18,25,6071009500,149,, 12 - Inland Counties, San Bernardino,240000110,Parent Facility,General Acute Care,Investor - Corporation,General Medical / Surgical,46,16836,2303,5696,6,2196,362,839,0,0,0,0,4,1464,202,205,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,20496,2867,7809,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,56,20496,2867,7809,0,0,0,0,0,0,12,352,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1475,43,9237,37,4955,72,3144,513,1558,1621,20369,2277,22646,10,0,883,,0,0,0,0,0,0,0,0,0,0,0,0,0,-117.01942,34.8938,Respondent,482,53344,817,56099,0,0,2,2,,352,23,5,,,,0,96,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,22646,1518,9274,5027,3657,3179,-9,Rural,BARSTOW/DAGGETT/LENWOOD/NEBO CENTER/ORO GRANDE/YERMO,
106361110,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DRIVE,BIG BEAR LAKE,92315,909-866-6501,Yes,01/01/2008,12/31/2008,Open,07/05/1974,07/05/1974,,NO,65,31,41,6071011201,146,, 12 - Inland Counties, San Bernardino,240000111,Parent Facility,General Acute Care,District,General Medical / Surgical,9,3294,436,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3294,436,869,0,0,0,0,0,0,0,0,21,7686,25,0,7100,0,0,0,0,0,0,0,0,30,10980,461,7969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Standby,Standby,108,0,4811,3,2423,34,1327,174,772,196,9441,407,9848,7,0,129,,0,0,0,0,0,0,0,0,0,0,0,0,0,-116.88988,34.24728,Respondent,38,4064,359,14557,0,0,1,1,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,District,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,9848,108,4814,2457,1501,968,,Rural,BIG BEAR LAKE/FAWNSKIN/MOORRIDGE/RUNNING SPRINGS/SUGARLOAF,
106361144,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVENUE,CHINO,91710,909-464-8600,Yes,01/01/2008,12/31/2008,Open,10/01/1972,10/01/1972,,NO,61,29,42,6071000601, 151a,, 12 - Inland Counties, San Bernardino,240000125,Parent Facility,General Acute Care,Investor - Corporation,General Medical / Surgical,96,35136,5955,15773,10,3660,0,0,6,2196,0,0,14,5124,273,297,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,46116,6228,17655,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,126,46116,6228,17655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,689,0,1825,0,18902,0,5745,0,1133,0,28294,6451,34745,15,0,459,,0,0,0,0,0,0,0,0,0,0,0,0,0,-117.687,34.02626,Respondent,619,39098,478,13705,0,0,4,4,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,1,0,0,0,0,66,16,7,0,73,16,12,0,0,0,0,0,4,16,,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,34745,689,1825,18902,5745,1133,6451,Urban,CHINO HILLS/CHINO WEST CENTRAL/LOS SERRANOS/SLEEPY HOLLOW,
106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO STREET,MONTCLAIR,91763,909-625-5411,Yes,01/01/2008,12/31/2008,Open,08/07/1972,08/07/1972,,NO,61,32,26,6071000202, 151c,, 12 - Inland Counties, San Bernardino,240000141,Parent Facility,General Acute Care,Investor - Corporation,General Medical / Surgical,78,28548,3840,9516,16,5856,865,3028,0,0,0,0,8,2928,289,218,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,37332,4994,14470,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,102,37332,4994,14470,0,0,0,0,0,0,0,760,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,146,0,417,0,10244,0,2288,238,3859,2568,16954,2806,19760,8,151,101,Yes,12,1,0,5,2,5,2,1,2,2,5,6,43,-117.69603,34.07774,Respondent,797,57461,246,9184,0,0,3,3,Yes,959,22,10,,,,0,395,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,19760,146,417,10244,2526,6427,,Urban,MONTCLAIR/ONTARIO NORTHWEST/UPLAND SOUTH,
106361223,KAISER FND HOSP - FONTANA,9961 SIERRA AVENUE,FONTANA,92335,909-427-7000,Yes,01/01/2008,12/31/2008,Open,09/01/1954,09/01/1954,,NO,62,32,43,6071003300, 151f,, 12 - Inland Counties, San Bernardino,240000159,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,250,91500,18887,74152,44,16104,4590,10354,40,14640,1877,4940,34,12444,736,2105,10813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13176,532,230,7823,16,5856,114,1458,420,153720,26736,109540,20,7320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,161040,26736,109540,0,716,2053,0,0,0,0,3948,6233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,4456,22,37104,1208,26369,10812,1204,819,83,69,69216,12930,82146,62,0,1868,Yes,3,264,227,203,168,135,137,187,161,130,134,87,1836,-117.43549,34.0725,Respondent,6113,904396,20019,1596028,0,8,14,22,Yes,4620,346,70,,,,2705,1380,NEITHER,0,0,0,0,0,0,0,0,2,0,0,0,0,736,120,590,86,1326,206,206,0,0,0,0,0,0,206,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,82146,4478,38312,37181,2023,152,,Urban,BLOOMINGTON/COLTON CENTRAL AND WEST/FONTANA SOUTH/RIALTO SOUTH,
106361245,LOMA LINDA UNIV. MED. CENTER EAST CAMPUS HOSPITAL,25333 BARTON ROAD,LOMA LINDA,92354,909-558-4000,Yes,01/01/2008,12/31/2008,Open,09/19/1972,09/19/1972,,NO,63,31,41,6071007302, 151i,, 12 - Inland Counties, San Bernardino,240000169,Consolidated Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,68,24888,3340,11533,0,0,0,0,0,0,0,0,8,2928,105,253,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,13542,546,9125,113,41358,3991,22137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,41358,3991,22137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-117.2516,34.0482,Respondent,1691,278365,2233,200951,0,0,5,5,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Non-Profit Corporation (i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,COLTON SOUTHEAST/GRAND TERRACE/LOMA LINDA/REDLANDS NORTH,
