fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,rpt_prep,owner,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,ct_scans,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_emp,hosp_fte,nurs_emp,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,ii,year
106013687,merritt peralta institute cdrh,1/1/2003,12/31/2003,365,audited,incl. ind. audit,alameda,05,0417,non-profit,specialty,comparable,,(510)655-4000,3012 summit street - 5t floor,oakland,94609,warren kirk,ceo,bharatha naotunne,sutter health,0,05-0043,hsc00043f,,24,24,19,45,25,0,0,0,243,5912,5,589,6819,4,2,0,0,0,20,466,1,48,541,0,0,24,0,0,0,0,0,6819,0,0,0,0,0,541,0,0,0,77.8,77.8,12.6,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4791793,3175663,0,1616130,0,4268793,-2652663,0,0,0,0,-2652663,4791793,0,0,31459,17365,0,0,0,170433,4155390,3276,413870,4791793,0,0,0,0,0,0,0,0,0,0,22941,13172,0,0,0,0,106760,2910814,118700,0,3276,0,0,0,0,0,0,8518,4193,0,0,0,63673,1244576,0,295170,0,0,0,0,0,0,2575475,0,0,0,0,0,0,1108406,49571,227012,308329,1271967,827914,138313,222625,52402,1356106,149125,70,16239,119897,114135,344102,0,503752,0,0,0,847854,139918,0,707936,0,847854,0,955735,386140,1504357,1000605,0,0,731238,731238,23302,0,0,25,24,8,45804,5726,51530,16,0,3354,19740,4817,3689,5179,7208,0,0,1817,0,45804,0,0,0,0,0,0,0,51530,0,0,0,0,0,0,0,,2003
106340951,methodist hospital of sacramento,7/1/2002,6/30/2003,365,audited,excl. ind. audit,sacramento,02,0311,non-profit,general,comparable,,(916)423-3000,7500 hospital drive,sacramento,95823,tim moran,president,stephen shahbazian,methodist hospital,0,05-0590,hsc00590f,zzr00590f,333,333,333,10124,2892,40857,4165,326,324,13927,762,4069,77446,1591,404,2273,1091,17,32,2028,53,148,7637,162,0,0,0,171,0,27780,0,0,0,49666,0,6950,0,0,0,687,0,63.7,63.7,10.1,4,0,0,0,13483,1187,13153,13286,794,1336,29917,487,2710,76353,46909,16245,0,13072,0,8,159500,232801,1723,3660,0,292134890,216012648,9568965,85691207,797379,92944514,-6455928,4493707,226652,0,0,-2188873,101015413,27714463,163405014,54240705,15785875,58325114,17493663,3200738,1791661,49541568,1695597,4629687,206704608,14526266,2874284,11719910,13720418,1418226,2857460,35322432,537248,2454038,85430282,48046859,17254521,49434296,24858735,-1328494,3725418,1056344,59018096,4218459,0,7049947,0,2678467,0,0,0,9568965,20720112,1405638,18402842,5074624,893546,3592777,35414869,0,186799,0,-1781127,7043,92638,0,0,28202091,7115204,22155957,0,0,0,2189129,12821293,1551157,15600128,3309555,32035099,17267371,861422,7251685,10466910,17210541,3581509,903018,930554,442462,1993943,14319000,708000,37834586,1016971,331000,0,54209557,29893358,4756000,8465199,11095000,54209557,0,51703635,32309669,89320586,51486000,0,0,9416199,9416199,951000,0,20947000,832,748,420,1530290,181609,1711899,215,14,95235,238351,287369,52607,248161,176011,109602,165922,55084,101948,619544,132036,309834,53269,251125,40307,124175,0,690354,143798,349283,60067,278977,44214,145206,0,,2003
106190529,methodist hospital of southern cal,1/1/2003,12/31/2003,365,audited,incl. ind. audit,los angeles,11,0913,non-profit,general,comparable,,(626)445-4441,300 w huntington dr,arcadia,91006-3402,dennis m. lee,ceo,derek f. petrak,methodist hospital of southern california,0,05-0238,hsc30238f,zzt30238f,450,285,238,39932,7007,5981,1408,0,770,16513,546,1158,73315,6329,1145,1521,411,0,222,4768,167,356,14919,404,0,0,20,26,0,60524,0,0,4050,8741,0,13654,0,0,382,883,0,44.6,70.5,4.9,4.6,25,4002,1721,15830,5967,3456,3927,0,1897,26009,1428,3026,61540,34177,0,0,30070,0,10,462503,269077,3770,3874,12370,489868574,343965236,295290,146198628,1708229,140941042,6965815,3495154,33559,0,0,10427410,94125519,18357799,377385256,192633022,44673412,29428890,6976095,0,5904723,100710041,3688212,7812296,391826691,30405277,9308358,5007141,3842342,0,3916773,39703601,1878786,3979605,98041883,169142368,37605308,31343669,5872359,0,0,3144637,84775981,3978772,0,5288780,0,2813362,86582,13520,0,195188,52818423,16345936,3017657,4947863,0,6623592,55071317,278218,7095622,0,0,926,3494228,0,0,31474339,4341849,53913983,0,0,0,0,21254600,5350276,17150846,7455149,55773256,20006257,552163,4908005,29485820,12451737,8596004,2202779,1274705,1754202,3936114,37866975,30805657,62745187,567342,17196240,1101816,150283217,20610358,2124851,25341815,102206193,150283217,6058201,98324565,60054393,163709527,100964340,0,374194,26645000,27878097,2536282,17523092,418535,1454,1173,692,2224271,290330,2514601,297,0,144428,460037,558354,35401,271344,384432,199284,96222,28598,46171,734657,84659,541549,0,417006,151632,294768,0,831292,99370,616167,0,462051,170151,335570,0,,2003
106190958,metropolitan state hospital,7/1/2002,6/30/2003,365,audited,excl. ind. audit,los angeles,11,0921,state,psychiatric,state,,(562)863-7011,11400 norwalk blvd.,norwalk,90650,william g. silva,executive director,elisa m. espiritu,state of california,0,05-4133,,,1136,1041,1041,0,0,33945,0,0,1,0,0,247908,281854,0,0,70,0,0,0,0,0,508,578,0,736,0,0,400,0,0,192333,0,0,89521,0,0,395,0,0,183,0,68,74.2,487.6,486.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144615276,126047438,0,18567838,0,144615276,-126047438,126047438,0,0,0,0,129561427,0,15053849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5983,0,92603,0,0,0,0,0,0,0,0,0,125948852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
106190534,midway hospital medical center,6/1/2002,5/31/2003,365,audited,excl. ind. audit,los angeles,11,0925,investor,general,comparable,,(323)938-3161,5925 san vicente boulevard,los angeles,90019-6630,ronald stern,ceo,remedios h. maglaya,tenet healthcare corporation,0,05-0477,hsc30477g,hsp30477g,225,225,225,21726,4502,6051,1662,0,395,1109,417,54,35916,2560,1165,437,429,0,101,246,106,16,5060,204,0,0,0,21,0,31154,0,0,0,4762,0,5021,0,0,0,39,0,43.7,43.7,7.1,6.2,0,0,0,5974,4336,2608,2741,0,2494,6635,248,3170,28206,16506,0,0,11977,0,9,108690,258741,872,2890,5269,639416132,577127547,11018457,73307042,269170,66400214,7175998,2209362,3025119,0,0,6360241,124006504,22173149,493236479,281864800,68342142,85778753,25610099,0,5897690,14778374,6215686,799665,489287209,38816339,25345604,12338115,10878825,0,9826040,39179944,1248331,12495725,150128923,284938282,89560673,92947845,35711891,0,0,13641788,45159665,6276273,0,7842446,0,1048684,8451063,2567394,0,0,35742857,12578136,4790594,3344427,0,1171258,4219157,0,11460613,0,0,0,0,542136,0,13792567,2715883,22004761,0,0,0,115507,10241154,4233896,10089403,3207043,19900958,6120190,1831967,6712000,11369070,12607500,1858315,1181046,1588095,13069,3218004,58534297,0,24995880,24914,1460416,25634675,110650182,13568927,0,0,97081255,110650182,4182,13297201,19898586,40748956,15753076,0,0,0,0,0,43302907,0,414,366,225,801541,81248,882789,616,2,48092,153208,168797,22237,90418,142967,40421,14642,111482,9277,299091,44622,210583,0,117168,44148,85929,0,325527,48300,235807,0,130282,47995,94878,0,,2003
106190534,midway hospital medical center,6/1/2003,12/31/2003,214,audited,excl. ind. audit,los angeles,11,0925,investor,general,comparable,,(323)938-3161,5925 san vicente boulevard,los angeles,90019-6630,ronald stern,ceo,remedios h. maglaya,tenet healthcare corporation,0,05-0477,hsc30477g,hsp30477g,225,127,109,13581,3259,4996,132,0,210,973,152,41,23344,1670,745,300,30,0,45,222,33,8,3053,199,0,0,0,26,0,19460,0,0,0,3884,0,3039,0,0,0,14,0,48.5,85.90000000000001,7.6,6.4,0,0,0,8910,3233,3002,1481,0,2829,5613,158,1837,27063,11723,597,0,14276,0,9,126637,201525,1340,2887,3983,404102583,377959128,6974193,33117648,760070,42143490,-8265772,980001,1799013,0,0,-9084784,80374485,13109750,310618348,189050278,40579399,60293740,2763332,0,4329094,25331083,3134502,826279,326307707,24376025,11385678,7902899,3418440,0,7233531,18388084,399405,4690814,77794876,203305710,50264344,62462321,5149802,0,0,9653162,36420793,5344225,0,5011997,0,346774,6974193,0,0,0,10120593,8674926,4256228,1031970,0,1647394,3035242,0,4351295,0,0,0,0,0,0,9322617,1926557,13368817,0,0,0,58500,6095928,2844461,5691895,2834715,12548031,3881960,1046917,4276376,6878329,8143979,1195495,568155,1609772,0,1994476,48818008,0,26122865,98399,1470004,25560346,102069622,15223499,0,0,86846123,102069622,569,13559878,20498844,41611891,15489026,0,0,0,0,0,41816644,0,434,404,224,509399,54178,563577,381,2,31557,98116,111565,22305,58229,86286,24912,6122,67444,2863,204889,30200,128756,0,72474,26155,46925,0,223731,32893,143653,0,81096,28601,53603,0,,2003
106190524,mission community hospital - panorama,7/1/2002,6/30/2003,365,audited,incl. ind. audit,los angeles,11,0905,non-profit,general,comparable,,(818)787-2222,14850 roscoe boulevard,panorama city,91402-4618,william daniel,ceo,roger wang,san fernando community inc.,0,05-0504,hsc30404f,,145,145,145,11796,11,17540,497,0,337,816,839,1305,33141,1964,0,2959,85,0,52,191,205,249,5705,75,60,10,0,0,0,14367,17575,1199,0,0,0,2541,3023,141,0,0,0,62.6,62.6,5.8,5.8,0,0,0,8759,11,2523,3167,0,595,1790,646,1464,18955,12784,0,0,0,0,4,61020,50760,678,846,3198,89281558,59442715,0,29838843,854455,39061348,-8368050,403833,237246,0,0,-8201463,39788677,9090400,40402481,23893674,42715,37150034,2508885,0,637125,1632660,1910031,2614718,70389842,9900682,14961,3137623,2460607,0,387082,1594309,319998,1076454,18891716,20374577,31839,24909963,3962204,-4185116,0,512104,2258878,3660711,0,8117018,-199463,0,0,0,0,0,13419779,25837,13872001,811108,0,512103,968091,199463,30461,0,0,0,41620,0,0,9208129,3464271,8247679,0,0,0,0,7829599,2098515,5536220,2676935,14731108,4335864,0,4285091,4266656,4764292,2771311,485467,373053,1358892,1689614,9608044,4292434,59205235,3867117,1789108,3155580,81917518,8123014,0,33763696,40030808,81917518,102127,54112529,11081288,71323450,12118215,0,0,34595011,34643696,880000,150163,0,561,369,225,735967,66564,802531,246,0,56303,207415,125776,33300,80769,128589,69560,0,34255,0,277832,84788,114955,0,106894,67115,84383,0,299786,93360,123329,0,118913,73671,93472,0,,2003
106301262,mission hospital regional medical center,7/1/2002,6/30/2003,365,audited,incl. ind. audit,orange,13,1017,non-profit,general,comparable,,(949)364-1400,27700 medical center,mission viejo,92691-6426,peter bastone,president/ceo,don leiblein,st. joseph health system,2,05-0567,,zzt30567i,341,341,272,27756,6348,3294,3734,1263,2948,23784,343,940,70410,4603,1275,918,781,248,552,6438,61,277,15153,307,0,0,21,13,0,61066,0,0,5941,3403,0,14321,0,0,472,360,0,56.6,56.6,4.6,4.5,20,6115,2886,17035,4922,1077,3314,1459,22868,47751,136,8504,107066,50526,13486,0,48040,0,9,782531,155111,4322,2771,27974,665504200,462560124,1821399,204765475,7220350,199485270,12500555,11515065,12945938,0,0,11069682,139009715,45641763,480852722,183878226,51370953,15063127,22860730,8788092,27375409,184106295,2129982,9269622,504842436,31558528,7319919,1523103,5307394,1722899,46773445,60279545,275264,5901667,160661764,168814047,12986592,12631704,24262092,0,9049788,40998565,162781261,15335619,0,2398445,0,13302011,1821399,0,0,0,42231357,46329355,3616441,3331868,1461203,31638878,76623146,6801,-473574,0,-1216756,243439,-289477,0,0,38082552,7377318,72974489,232527,887114,0,15978,29606115,9660522,27809259,12839396,67835716,24438637,1197751,16091012,38934545,28272919,8439678,1684356,2437078,5788021,4365557,69444337,13917346,117612819,12416784,15246936,16848791,245487013,61879431,0,118855108,64752474,245487013,21414417,87026714,50920545,176586114,58973295,0,0,122379643,122379643,3524535,0,12657333,1900,1436,535,2834222,363987,3198209,285,1,337365,621179,663617,16875,266568,434488,281957,663,165247,46263,814922,150363,735440,0,571835,206008,298728,56926,927441,173434,836030,0,636068,228010,334218,63008,,2003
106500954,modesto rehabilitation hospital,5/1/2002,4/30/2003,365,audited,excl. ind. audit,stanislaus,06,0511,investor,general,comparable,,(209)549-4105,730 17th st,modesto,95354-1706,cheryl rice,administrator,tammy bowe,ocadian care centers,0,05-3036,hsc33036f,,100,100,100,9127,0,8088,0,0,807,6457,0,3875,28354,526,0,159,0,0,20,623,0,5,1333,0,0,0,36,64,0,0,0,0,6378,21976,0,0,0,0,447,886,0,77.7,77.7,21.3,14.3,0,0,0,2645,0,1107,0,0,6788,1518,0,233,12291,0,12291,0,0,0,0,0,0,0,0,0,42465116,27829341,0,14635775,761616,15134563,262828,4904,0,0,-547794,815526,21465536,1229386,19770194,13616005,0,10333350,0,0,1064934,8615657,0,6156848,39786794,548509,0,197917,0,0,1587780,146381,0,197735,2678322,8940405,0,6847597,0,-57964,0,1552304,6325287,124411,0,0,0,4097301,0,0,0,0,5224109,0,3741634,0,0,1100410,2436751,0,2132871,0,0,0,4904,0,0,4384323,376206,3543831,0,0,0,0,1996337,403157,3767034,663675,7381785,2469910,298267,28144,1180245,2503414,244943,137009,169271,33744,687831,3104254,0,2826098,0,0,0,5930352,7375566,0,0,-1445214,5930352,1353,3641059,905226,4546285,1720187,0,0,0,0,0,0,6191328,260,193,101,369485,32997,402482,154,0,38111,77692,23902,55208,102554,34065,21516,15938,499,0,163054,11164,76045,0,39822,14445,64955,0,176814,12405,82841,0,43023,15931,71468,0,,2003
106250956,modoc medical center,7/1/2002,6/30/2003,365,audited,excl. ind. audit,modoc,01,0201,city/county,general,comparable,small/rural,(530)233-5131,228 mcdowell street,alturas,96101-4132,teresa jacques,administrator,tracy moziak addleman,county of modoc,0,05-0430,,hsp30430h,87,87,87,704,0,16777,0,17,56,0,0,1495,19049,108,0,122,0,2,30,0,0,20,282,16,0,0,0,71,0,519,0,0,0,18530,0,201,0,0,0,81,0,60,60,67.5,2.6,8,83,42,8914,0,10059,0,1439,9999,0,3,3585,33999,2071,11040,0,21793,0,1,320,440,7,18,0,11087840,3260843,0,7826997,181265,8260986,-252724,225221,12209,0,0,-39712,4374008,1978706,4735126,1005795,0,3809658,0,43889,217752,0,0,365136,5442230,2252127,0,1073957,0,235581,1588522,0,6623,488800,5645610,1830752,0,655591,0,-2524,5808,344166,0,258369,0,0,0,168681,0,0,0,0,1427170,0,4230548,0,273662,1462108,0,6623,426886,0,0,0,225072,0,0,2402460,1423798,1396580,0,0,0,0,1395843,566592,752844,322869,3214785,1415939,668768,545238,906146,649227,224223,42127,156540,47162,390831,1928057,327594,1950748,11737,0,0,4218136,4738965,0,0,-520829,4218136,0,3297489,1762940,5159957,3209209,0,0,95843,95843,95843,0,0,185,115,45,229270,22609,251879,26,0,25006,11912,15996,11364,50376,31362,40603,30592,11875,184,88033,25838,15261,0,61158,22655,16325,0,95215,27943,16939,0,67801,25264,18717,0,,2003
106190547,monterey park hospital,6/1/2002,5/31/2003,365,audited,excl. ind. audit,los angeles,11,0913,investor,general,comparable,,(626)570-9000,900 s atlantic blvd,monterey park,91754-4716,phil cohen,ceo,sandy buranathawon,tenet healthcare corporation,0,05-0591,hsc30591h,hsp30591h,101,101,101,9121,1159,10765,4185,0,50,1278,41,105,26704,1490,712,2712,3314,0,48,614,17,41,8948,101,0,0,0,0,0,26704,0,0,0,0,0,8948,0,0,0,0,0,72.40000000000001,72.40000000000001,3,3,8,5522,2758,4898,1347,4415,5685,0,106,4296,29,1078,21854,11455,0,0,10567,0,3,158220,115120,1933,1899,3577,355115851,311624094,6434321,49926078,221091,41363632,8783537,60322,73433,0,0,8770426,55500135,8826038,290789678,102151189,15116236,104670863,29422996,0,752606,20714026,2114682,1580606,276523204,21904223,4356486,22489809,16110161,0,304366,11290614,280187,1856801,78592647,105336259,16888489,102047020,42527872,-3660972,0,916701,27123892,2891873,0,17214457,0,338503,0,6434321,0,0,18719153,2584233,14002092,9392550,0,140271,4880748,0,207031,0,-8123832,0,0,0,0,8029739,1423295,12266389,0,0,0,253626,6561260,2326355,8193992,2308976,16121183,4533421,1194433,864032,5395408,8913442,1143457,477375,1072261,5154,1643466,17093516,0,20941618,37148,0,1131954,39204236,5917166,0,0,33287070,39204236,234661,16607941,13595626,38007518,17065900,0,0,0,130965,130965,0,0,373,339,225,650438,69211,719649,401,6,48723,91228,175183,55793,92651,131701,34335,5826,14592,406,239742,24484,198701,2296,60103,45595,79517,0,267187,27286,220148,2360,65648,50603,86417,0,,2003
106190547,monterey park hospital,6/1/2003,12/31/2003,214,audited,excl. ind. audit,los angeles,11,0913,investor,general,comparable,,(626)570-9000,900 s atlantic blvd,monterey park,91754-4716,phil cohen,ceo,sandy buranathawon,tenet healthcare corporation,0,05-0591,hsc30591h,hsp30591h,101,101,101,5188,592,5457,2503,0,21,842,18,116,14737,1036,110,1807,571,0,7,161,8,38,3738,101,0,0,0,0,0,14737,0,0,0,0,0,3738,0,0,0,0,0,68.2,68.2,3.9,3.9,8,3065,1514,2686,822,2868,3718,0,83,2505,74,577,13333,7476,0,0,6138,0,3,82191,67715,989,1070,2317,202761308,181499956,4273061,25534413,120431,25655171,-327,44886,43958,0,0,601,30845055,5398787,166517466,63469302,8568425,50320769,17240065,0,325993,13886146,281058,1785321,155877079,12163845,2806268,13582498,10325255,0,235400,6057058,235140,1478765,46884229,66171516,9729562,50835342,25591480,-1441194,0,480198,19189666,2522790,0,7882235,0,538361,0,4273061,0,0,9461631,1645131,7144624,6245359,0,81195,753538,0,202935,0,-4756730,0,0,0,0,5166247,911920,7587432,0,0,0,165169,4035304,1743570,4911684,1133845,10207690,3157173,835495,697088,2837803,5653748,692906,201741,556547,468,814512,13399604,0,20779379,76239,0,1047588,35302810,6771869,0,0,28530941,35302810,98969,16651658,10946300,35401909,14622530,0,0,0,0,0,0,0,376,374,234,414062,48531,462593,401,4,26865,66136,115915,35724,53733,82595,21532,5483,6000,79,151042,15960,130818,1788,36795,28504,49155,0,167244,18279,147222,1988,40766,33234,53860,0,,2003
106334048,moreno valley community hospital,7/1/2002,6/30/2003,365,audited,incl. ind. audit,riverside,12,1109,district,general,comparable,,(909)243-0811,27300 iris avenue,moreno valley,92555-0000,susan ballard,ceo,antonio saldana,valley health system,0,05-0694,hsc30694f,hsp30694f,101,72,72,7066,1514,4801,1486,4,846,2647,0,579,18943,1213,460,1532,550,2,295,981,0,99,5132,101,0,0,0,0,0,18943,0,0,0,0,0,5132,0,0,0,0,0,51.4,72.09999999999999,3.7,3.7,18,2448,1428,3206,590,10053,4964,78,2635,5613,0,2759,29898,22561,2244,0,6722,0,3,102465,74100,1048,1057,4228,122550158,89594667,0,32955491,49626,35866941,-2861824,313186,0,0,0,-2548638,29875381,19834830,72839947,34860078,8016827,19408920,5732977,22643,4064005,13165316,0,2803309,88074075,4928643,1173191,8860579,4820154,59655,3498764,7672529,0,3462568,34476083,26896630,6450348,23014974,8929539,0,40368,4551420,14038884,5671574,0,930,0,0,0,0,0,0,12892091,2739670,5254525,1623592,41930,3011349,6798961,0,593373,0,-17817,0,251090,0,0,7008230,2442898,12391566,0,0,0,0,5266693,1031268,3703631,4022655,11739835,3250867,45192,3636373,5290862,5940151,1711905,195490,175782,2686653,1193831,11156797,5336578,22617556,1099961,47995,612123,40871010,5564059,0,34809208,497743,40871010,984990,34230832,11503517,47548225,24930669,0,623202,34648056,35271258,462050,0,72338,350,269,182,610415,38587,649002,144,0,19554,136950,164533,9693,63059,80964,46380,0,72495,16787,203908,65824,184855,0,88723,24225,42880,0,214558,69534,197672,0,94552,25878,46808,0,,2003
106190552,motion picture & television hospital,1/1/2003,12/31/2003,365,audited,incl. ind. audit,los angeles,11,0905,non-profit,general,comparable,,(818)876-4160,23388 mulholland drive,woodland hills,91364-2733,david tillman md,president/ceo,kathie dapello,mptf corp,0,05-0552,hsc30552f,zzt05034f,405,387,366,8718,0,45508,0,0,0,1773,0,51513,107512,759,0,151,0,0,0,473,0,133,1516,61,0,0,22,167,155,3749,0,0,1571,60321,41871,1077,0,0,197,225,17,72.7,76.09999999999999,70.90000000000001,4.2,0,0,0,16362,0,16,0,0,0,110495,0,6738,133611,0,132343,0,0,0,4,40732,110304,292,1268,1379,78202368,26864903,0,51337465,727610,75658070,-23592995,7588108,3852197,0,0,-19857084,23240417,5022597,49939354,10290310,0,14628888,0,0,0,4953919,0,7306851,37179968,4506678,0,5013,0,0,0,31807976,0,4702733,41022400,6342814,0,3802800,0,0,0,0,10679261,0,0,577493,0,5462535,0,0,0,0,8454174,0,10831101,0,0,0,26082634,0,5969556,0,0,0,4081276,0,0,12429642,9549144,16370302,0,168519,0,0,20270778,3024190,7639613,6205882,26330109,10631514,58861,5089723,13174151,4905580,6534116,903254,174073,3417615,4439074,162966386,0,60067200,1564641,2320657,0,226918884,14363717,0,69137637,143417530,226918884,3491321,72977688,38618302,124421014,64353814,0,126443,67920000,70886647,1749010,25017724,0,0,676,175,1299766,171617,1471383,146,0,80736,154905,57277,93917,185758,252151,320016,88792,27960,38254,301661,202442,132930,0,345188,73336,91790,152419,344191,225941,150771,0,388588,81768,102492,177632,,2003
106361266,mountains community hospital,7/1/2002,6/30/2003,365,audited,incl. ind. audit,san bernardino,12,1209,district,general,comparable,small/rural,(714)992-1525,29101 hospital road,lake arrowhead,92352,james hoss,ceo,ruth turner,san bernadino mountains community hospital district,0,05-1312,,hsp30260i,35,35,24,888,98,5601,5,0,362,144,0,643,7741,143,23,110,2,0,129,55,0,33,495,17,0,0,0,18,0,1103,0,0,0,6638,0,434,0,0,0,61,0,60.6,60.6,15.6,2.5,3,197,108,3952,279,7926,194,0,8505,2900,0,2128,25884,7160,4253,0,14464,0,2,9296,16550,102,150,0,17551902,8620882,0,8931020,223687,11064459,-1909752,2671052,5207,0,0,756093,2887144,3388168,11276590,1886447,183309,2752928,16740,0,879161,431894,0,382755,6533234,1631232,275110,2342740,123154,0,2906194,2208787,0,1531451,11018668,1410999,216945,2245193,62565,-38020,0,2442779,1434048,739908,0,0,0,106465,0,0,0,0,2106680,241474,2888495,77329,0,1246102,1206633,0,1164307,0,0,226702,50010,2388375,0,1408231,1325537,3201370,0,0,0,0,1958398,910282,1485549,775092,4351843,1466364,427718,582945,1094335,1071166,711653,134716,70273,338180,815266,6279616,0,5765692,221086,548129,0,12814523,1843847,17267,4336743,6616666,12814523,3710217,5895663,4211240,11438691,5672999,0,0,4406456,4431743,95000,0,0,145,107,53,211985,17005,228990,11,0,31222,30902,21536,18717,22719,59455,15920,4626,0,6888,48684,31653,46796,0,37392,27572,19678,210,51974,33358,51090,0,41162,29505,21691,210,,2003
